id,Rings
92613,10.0
92614,11.0
92615,11.0
92616,11.0
92617,11.0
92618,11.0
92619,11.0
92620,11.0
92621,11.0
92622,11.0
92623,10.0
92624,11.0
92625,10.0
92626,11.0
92627,11.0
92628,11.0
92629,10.0
92630,10.0
92631,10.0
92632,11.0
92633,11.0
92634,11.0
92635,10.0
92636,11.0
92637,10.0
92638,11.0
92639,11.0
92640,11.0
92641,10.0
92642,10.0
92643,10.0
92644,11.0
92645,10.0
92646,10.0
92647,11.0
92648,11.0
92649,11.0
92650,11.0
92651,11.0
92652,10.0
92653,11.0
92654,10.0
92655,11.0
92656,11.0
92657,10.0
92658,10.0
92659,10.0
92660,10.0
92661,10.0
92662,11.0
92663,11.0
92664,11.0
92665,11.0
92666,10.0
92667,11.0
92668,11.0
92669,11.0
92670,11.0
92671,10.0
92672,11.0
92673,11.0
92674,10.0
92675,11.0
92676,11.0
92677,10.0
92678,10.0
92679,10.0
92680,10.0
92681,11.0
92682,10.0
92683,10.0
92684,10.0
92685,10.0
92686,11.0
92687,10.0
92688,11.0
92689,11.0
92690,10.0
92691,10.0
92692,11.0
92693,10.0
92694,12.0
92695,11.0
92696,11.0
92697,11.0
92698,10.0
92699,10.0
92700,10.0
92701,11.0
92702,10.0
92703,11.0
92704,11.0
92705,11.0
92706,10.0
92707,11.0
92708,10.0
92709,11.0
92710,11.0
92711,10.0
92712,10.0
92713,11.0
92714,11.0
92715,10.0
92716,10.0
92717,11.0
92718,10.0
92719,11.0
92720,11.0
92721,10.0
92722,11.0
92723,11.0
92724,10.0
92725,10.0
92726,10.0
92727,11.0
92728,12.0
92729,11.0
92730,11.0
92731,11.0
92732,11.0
92733,11.0
92734,11.0
92735,10.0
92736,10.0
92737,11.0
92738,10.0
92739,10.0
92740,10.0
92741,10.0
92742,11.0
92743,11.0
92744,10.0
92745,11.0
92746,11.0
92747,10.0
92748,11.0
92749,10.0
92750,10.0
92751,11.0
92752,10.0
92753,10.0
92754,10.0
92755,12.0
92756,10.0
92757,10.0
92758,10.0
92759,11.0
92760,10.0
92761,11.0
92762,11.0
92763,11.0
92764,10.0
92765,10.0
92766,10.0
92767,11.0
92768,10.0
92769,11.0
92770,10.0
92771,10.0
92772,11.0
92773,10.0
92774,10.0
92775,10.0
92776,10.0
92777,11.0
92778,10.0
92779,11.0
92780,11.0
92781,11.0
92782,11.0
92783,11.0
92784,11.0
92785,12.0
92786,10.0
92787,11.0
92788,10.0
92789,11.0
92790,11.0
92791,11.0
92792,11.0
92793,10.0
92794,11.0
92795,11.0
92796,11.0
92797,10.0
92798,11.0
92799,10.0
92800,11.0
92801,11.0
92802,11.0
92803,11.0
92804,10.0
92805,11.0
92806,11.0
92807,11.0
92808,10.0
92809,11.0
92810,10.0
92811,10.0
92812,10.0
92813,11.0
92814,11.0
92815,11.0
92816,10.0
92817,10.0
92818,10.0
92819,11.0
92820,11.0
92821,11.0
92822,11.0
92823,10.0
92824,10.0
92825,11.0
92826,11.0
92827,11.0
92828,10.0
92829,10.0
92830,11.0
92831,11.0
92832,10.0
92833,10.0
92834,11.0
92835,11.0
92836,10.0
92837,11.0
92838,10.0
92839,11.0
92840,10.0
92841,11.0
92842,10.0
92843,10.0
92844,11.0
92845,10.0
92846,10.0
92847,11.0
92848,10.0
92849,11.0
92850,10.0
92851,10.0
92852,10.0
92853,10.0
92854,11.0
92855,11.0
92856,10.0
92857,10.0
92858,10.0
92859,11.0
92860,11.0
92861,10.0
92862,10.0
92863,10.0
92864,11.0
92865,10.0
92866,11.0
92867,11.0
92868,10.0
92869,10.0
92870,11.0
92871,10.0
92872,11.0
92873,10.0
92874,10.0
92875,11.0
92876,10.0
92877,11.0
92878,11.0
92879,11.0
92880,10.0
92881,10.0
92882,10.0
92883,11.0
92884,11.0
92885,10.0
92886,10.0
92887,11.0
92888,11.0
92889,10.0
92890,11.0
92891,11.0
92892,11.0
92893,10.0
92894,11.0
92895,11.0
92896,10.0
92897,11.0
92898,11.0
92899,11.0
92900,10.0
92901,10.0
92902,11.0
92903,11.0
92904,11.0
92905,11.0
92906,10.0
92907,11.0
92908,10.0
92909,11.0
92910,10.0
92911,10.0
92912,10.0
92913,10.0
92914,10.0
92915,11.0
92916,10.0
92917,10.0
92918,10.0
92919,10.0
92920,10.0
92921,10.0
92922,11.0
92923,10.0
92924,11.0
92925,11.0
92926,11.0
92927,11.0
92928,11.0
92929,11.0
92930,11.0
92931,10.0
92932,10.0
92933,10.0
92934,11.0
92935,11.0
92936,12.0
92937,11.0
92938,10.0
92939,10.0
92940,11.0
92941,10.0
92942,11.0
92943,11.0
92944,10.0
92945,11.0
92946,10.0
92947,11.0
92948,10.0
92949,11.0
92950,10.0
92951,10.0
92952,10.0
92953,10.0
92954,11.0
92955,10.0
92956,11.0
92957,11.0
92958,10.0
92959,10.0
92960,11.0
92961,10.0
92962,11.0
92963,10.0
92964,11.0
92965,10.0
92966,10.0
92967,10.0
92968,11.0
92969,10.0
92970,11.0
92971,11.0
92972,11.0
92973,11.0
92974,11.0
92975,12.0
92976,10.0
92977,11.0
92978,11.0
92979,11.0
92980,11.0
92981,10.0
92982,11.0
92983,11.0
92984,11.0
92985,11.0
92986,10.0
92987,11.0
92988,10.0
92989,10.0
92990,11.0
92991,11.0
92992,11.0
92993,10.0
92994,10.0
92995,10.0
92996,11.0
92997,11.0
92998,12.0
92999,11.0
93000,11.0
93001,10.0
93002,11.0
93003,10.0
93004,11.0
93005,11.0
93006,11.0
93007,11.0
93008,11.0
93009,11.0
93010,10.0
93011,10.0
93012,11.0
93013,11.0
93014,10.0
93015,10.0
93016,10.0
93017,11.0
93018,12.0
93019,10.0
93020,10.0
93021,11.0
93022,11.0
93023,10.0
93024,10.0
93025,11.0
93026,11.0
93027,10.0
93028,11.0
93029,10.0
93030,12.0
93031,11.0
93032,12.0
93033,11.0
93034,10.0
93035,11.0
93036,12.0
93037,10.0
93038,10.0
93039,10.0
93040,11.0
93041,11.0
93042,11.0
93043,11.0
93044,10.0
93045,11.0
93046,10.0
93047,10.0
93048,11.0
93049,10.0
93050,11.0
93051,10.0
93052,11.0
93053,11.0
93054,11.0
93055,10.0
93056,10.0
93057,11.0
93058,11.0
93059,10.0
93060,11.0
93061,11.0
93062,11.0
93063,11.0
93064,10.0
93065,11.0
93066,11.0
93067,10.0
93068,10.0
93069,10.0
93070,11.0
93071,11.0
93072,11.0
93073,11.0
93074,11.0
93075,11.0
93076,11.0
93077,11.0
93078,11.0
93079,10.0
93080,11.0
93081,11.0
93082,10.0
93083,11.0
93084,11.0
93085,11.0
93086,10.0
93087,10.0
93088,10.0
93089,10.0
93090,11.0
93091,11.0
93092,10.0
93093,10.0
93094,10.0
93095,11.0
93096,10.0
93097,10.0
93098,10.0
93099,11.0
93100,11.0
93101,11.0
93102,10.0
93103,10.0
93104,11.0
93105,11.0
93106,11.0
93107,10.0
93108,11.0
93109,10.0
93110,11.0
93111,12.0
93112,11.0
93113,10.0
93114,10.0
93115,11.0
93116,11.0
93117,11.0
93118,10.0
93119,11.0
93120,12.0
93121,11.0
93122,10.0
93123,11.0
93124,11.0
93125,11.0
93126,10.0
93127,11.0
93128,10.0
93129,11.0
93130,10.0
93131,11.0
93132,11.0
93133,12.0
93134,11.0
93135,11.0
93136,10.0
93137,11.0
93138,11.0
93139,10.0
93140,11.0
93141,10.0
93142,11.0
93143,11.0
93144,10.0
93145,11.0
93146,10.0
93147,11.0
93148,11.0
93149,11.0
93150,10.0
93151,11.0
93152,11.0
93153,11.0
93154,10.0
93155,11.0
93156,11.0
93157,10.0
93158,10.0
93159,11.0
93160,10.0
93161,10.0
93162,10.0
93163,11.0
93164,10.0
93165,10.0
93166,10.0
93167,11.0
93168,11.0
93169,11.0
93170,10.0
93171,11.0
93172,11.0
93173,11.0
93174,11.0
93175,11.0
93176,11.0
93177,10.0
93178,11.0
93179,11.0
93180,10.0
93181,11.0
93182,10.0
93183,11.0
93184,10.0
93185,10.0
93186,11.0
93187,10.0
93188,11.0
93189,11.0
93190,11.0
93191,11.0
93192,10.0
93193,10.0
93194,11.0
93195,11.0
93196,11.0
93197,11.0
93198,11.0
93199,11.0
93200,11.0
93201,10.0
93202,11.0
93203,10.0
93204,10.0
93205,10.0
93206,10.0
93207,10.0
93208,11.0
93209,10.0
93210,12.0
93211,11.0
93212,11.0
93213,10.0
93214,10.0
93215,10.0
93216,11.0
93217,11.0
93218,10.0
93219,11.0
93220,10.0
93221,11.0
93222,11.0
93223,11.0
93224,11.0
93225,11.0
93226,11.0
93227,11.0
93228,11.0
93229,10.0
93230,11.0
93231,10.0
93232,11.0
93233,10.0
93234,11.0
93235,10.0
93236,11.0
93237,10.0
93238,11.0
93239,10.0
93240,11.0
93241,11.0
93242,11.0
93243,11.0
93244,11.0
93245,11.0
93246,11.0
93247,11.0
93248,11.0
93249,11.0
93250,11.0
93251,10.0
93252,10.0
93253,10.0
93254,11.0
93255,11.0
93256,10.0
93257,12.0
93258,10.0
93259,10.0
93260,10.0
93261,11.0
93262,10.0
93263,12.0
93264,11.0
93265,10.0
93266,11.0
93267,11.0
93268,10.0
93269,11.0
93270,11.0
93271,10.0
93272,11.0
93273,11.0
93274,10.0
93275,11.0
93276,10.0
93277,10.0
93278,11.0
93279,11.0
93280,11.0
93281,11.0
93282,11.0
93283,11.0
93284,10.0
93285,10.0
93286,11.0
93287,11.0
93288,11.0
93289,11.0
93290,12.0
93291,11.0
93292,10.0
93293,11.0
93294,10.0
93295,10.0
93296,11.0
93297,11.0
93298,11.0
93299,10.0
93300,11.0
93301,10.0
93302,10.0
93303,11.0
93304,11.0
93305,10.0
93306,11.0
93307,11.0
93308,11.0
93309,10.0
93310,11.0
93311,10.0
93312,10.0
93313,10.0
93314,10.0
93315,11.0
93316,11.0
93317,11.0
93318,11.0
93319,10.0
93320,10.0
93321,11.0
93322,10.0
93323,11.0
93324,10.0
93325,11.0
93326,10.0
93327,11.0
93328,10.0
93329,11.0
93330,10.0
93331,11.0
93332,11.0
93333,11.0
93334,10.0
93335,11.0
93336,11.0
93337,11.0
93338,11.0
93339,11.0
93340,10.0
93341,11.0
93342,10.0
93343,10.0
93344,10.0
93345,11.0
93346,11.0
93347,11.0
93348,11.0
93349,11.0
93350,10.0
93351,10.0
93352,11.0
93353,10.0
93354,10.0
93355,11.0
93356,11.0
93357,11.0
93358,10.0
93359,10.0
93360,11.0
93361,10.0
93362,11.0
93363,11.0
93364,11.0
93365,11.0
93366,11.0
93367,10.0
93368,11.0
93369,10.0
93370,11.0
93371,10.0
93372,11.0
93373,10.0
93374,10.0
93375,11.0
93376,10.0
93377,10.0
93378,11.0
93379,11.0
93380,10.0
93381,11.0
93382,10.0
93383,10.0
93384,11.0
93385,11.0
93386,10.0
93387,11.0
93388,11.0
93389,10.0
93390,10.0
93391,11.0
93392,10.0
93393,10.0
93394,10.0
93395,10.0
93396,11.0
93397,10.0
93398,10.0
93399,11.0
93400,11.0
93401,10.0
93402,11.0
93403,10.0
93404,11.0
93405,11.0
93406,11.0
93407,11.0
93408,11.0
93409,11.0
93410,10.0
93411,11.0
93412,10.0
93413,10.0
93414,10.0
93415,11.0
93416,10.0
93417,11.0
93418,10.0
93419,10.0
93420,11.0
93421,10.0
93422,11.0
93423,10.0
93424,11.0
93425,10.0
93426,10.0
93427,11.0
93428,11.0
93429,10.0
93430,11.0
93431,10.0
93432,10.0
93433,10.0
93434,10.0
93435,10.0
93436,10.0
93437,11.0
93438,11.0
93439,11.0
93440,11.0
93441,11.0
93442,10.0
93443,10.0
93444,12.0
93445,10.0
93446,10.0
93447,10.0
93448,11.0
93449,11.0
93450,10.0
93451,10.0
93452,10.0
93453,10.0
93454,11.0
93455,11.0
93456,11.0
93457,11.0
93458,10.0
93459,12.0
93460,10.0
93461,11.0
93462,11.0
93463,10.0
93464,11.0
93465,10.0
93466,11.0
93467,10.0
93468,11.0
93469,10.0
93470,11.0
93471,10.0
93472,11.0
93473,10.0
93474,10.0
93475,11.0
93476,10.0
93477,11.0
93478,10.0
93479,11.0
93480,11.0
93481,10.0
93482,11.0
93483,11.0
93484,11.0
93485,10.0
93486,10.0
93487,11.0
93488,12.0
93489,11.0
93490,10.0
93491,13.0
93492,11.0
93493,11.0
93494,10.0
93495,11.0
93496,11.0
93497,11.0
93498,11.0
93499,11.0
93500,10.0
93501,11.0
93502,11.0
93503,11.0
93504,11.0
93505,10.0
93506,11.0
93507,10.0
93508,11.0
93509,11.0
93510,10.0
93511,10.0
93512,11.0
93513,10.0
93514,11.0
93515,10.0
93516,10.0
93517,11.0
93518,10.0
93519,10.0
93520,11.0
93521,11.0
93522,10.0
93523,11.0
93524,11.0
93525,11.0
93526,11.0
93527,11.0
93528,11.0
93529,10.0
93530,10.0
93531,11.0
93532,10.0
93533,10.0
93534,11.0
93535,11.0
93536,10.0
93537,11.0
93538,10.0
93539,11.0
93540,11.0
93541,11.0
93542,10.0
93543,12.0
93544,10.0
93545,11.0
93546,11.0
93547,11.0
93548,11.0
93549,10.0
93550,11.0
93551,11.0
93552,10.0
93553,11.0
93554,11.0
93555,11.0
93556,11.0
93557,10.0
93558,11.0
93559,11.0
93560,11.0
93561,12.0
93562,10.0
93563,11.0
93564,11.0
93565,9.0
93566,10.0
93567,11.0
93568,11.0
93569,10.0
93570,10.0
93571,10.0
93572,10.0
93573,11.0
93574,11.0
93575,11.0
93576,10.0
93577,10.0
93578,10.0
93579,11.0
93580,11.0
93581,10.0
93582,10.0
93583,11.0
93584,10.0
93585,10.0
93586,11.0
93587,11.0
93588,10.0
93589,10.0
93590,11.0
93591,10.0
93592,11.0
93593,10.0
93594,10.0
93595,10.0
93596,11.0
93597,10.0
93598,10.0
93599,11.0
93600,10.0
93601,10.0
93602,10.0
93603,10.0
93604,10.0
93605,10.0
93606,10.0
93607,10.0
93608,10.0
93609,10.0
93610,11.0
93611,10.0
93612,11.0
93613,10.0
93614,10.0
93615,10.0
93616,10.0
93617,11.0
93618,11.0
93619,11.0
93620,10.0
93621,10.0
93622,11.0
93623,11.0
93624,10.0
93625,11.0
93626,10.0
93627,11.0
93628,11.0
93629,10.0
93630,10.0
93631,11.0
93632,11.0
93633,12.0
93634,11.0
93635,10.0
93636,12.0
93637,10.0
93638,10.0
93639,10.0
93640,10.0
93641,11.0
93642,11.0
93643,11.0
93644,11.0
93645,10.0
93646,11.0
93647,12.0
93648,11.0
93649,11.0
93650,10.0
93651,11.0
93652,11.0
93653,10.0
93654,10.0
93655,11.0
93656,11.0
93657,11.0
93658,11.0
93659,11.0
93660,11.0
93661,12.0
93662,10.0
93663,11.0
93664,11.0
93665,11.0
93666,10.0
93667,10.0
93668,10.0
93669,10.0
93670,11.0
93671,11.0
93672,10.0
93673,11.0
93674,10.0
93675,10.0
93676,11.0
93677,11.0
93678,11.0
93679,10.0
93680,11.0
93681,11.0
93682,11.0
93683,11.0
93684,10.0
93685,10.0
93686,11.0
93687,11.0
93688,11.0
93689,11.0
93690,10.0
93691,11.0
93692,11.0
93693,11.0
93694,11.0
93695,10.0
93696,11.0
93697,10.0
93698,11.0
93699,10.0
93700,11.0
93701,11.0
93702,11.0
93703,11.0
93704,10.0
93705,11.0
93706,11.0
93707,10.0
93708,10.0
93709,11.0
93710,10.0
93711,10.0
93712,11.0
93713,11.0
93714,10.0
93715,11.0
93716,10.0
93717,11.0
93718,10.0
93719,11.0
93720,10.0
93721,11.0
93722,10.0
93723,11.0
93724,11.0
93725,11.0
93726,10.0
93727,12.0
93728,12.0
93729,11.0
93730,11.0
93731,11.0
93732,12.0
93733,11.0
93734,11.0
93735,11.0
93736,11.0
93737,11.0
93738,11.0
93739,10.0
93740,10.0
93741,10.0
93742,11.0
93743,10.0
93744,11.0
93745,10.0
93746,12.0
93747,11.0
93748,12.0
93749,11.0
93750,11.0
93751,10.0
93752,10.0
93753,11.0
93754,11.0
93755,11.0
93756,10.0
93757,10.0
93758,10.0
93759,11.0
93760,11.0
93761,11.0
93762,11.0
93763,11.0
93764,12.0
93765,11.0
93766,11.0
93767,11.0
93768,11.0
93769,11.0
93770,11.0
93771,11.0
93772,11.0
93773,10.0
93774,10.0
93775,11.0
93776,11.0
93777,11.0
93778,10.0
93779,11.0
93780,10.0
93781,11.0
93782,11.0
93783,11.0
93784,10.0
93785,10.0
93786,10.0
93787,11.0
93788,10.0
93789,11.0
93790,11.0
93791,10.0
93792,11.0
93793,11.0
93794,11.0
93795,10.0
93796,10.0
93797,10.0
93798,10.0
93799,11.0
93800,10.0
93801,11.0
93802,10.0
93803,10.0
93804,10.0
93805,11.0
93806,11.0
93807,11.0
93808,10.0
93809,10.0
93810,10.0
93811,11.0
93812,10.0
93813,10.0
93814,11.0
93815,10.0
93816,11.0
93817,11.0
93818,11.0
93819,10.0
93820,11.0
93821,11.0
93822,11.0
93823,10.0
93824,11.0
93825,11.0
93826,10.0
93827,10.0
93828,10.0
93829,11.0
93830,10.0
93831,10.0
93832,10.0
93833,11.0
93834,12.0
93835,10.0
93836,12.0
93837,10.0
93838,11.0
93839,10.0
93840,11.0
93841,11.0
93842,11.0
93843,11.0
93844,11.0
93845,11.0
93846,11.0
93847,11.0
93848,10.0
93849,11.0
93850,11.0
93851,10.0
93852,10.0
93853,11.0
93854,11.0
93855,11.0
93856,11.0
93857,11.0
93858,10.0
93859,11.0
93860,10.0
93861,11.0
93862,11.0
93863,11.0
93864,10.0
93865,10.0
93866,10.0
93867,11.0
93868,10.0
93869,11.0
93870,10.0
93871,10.0
93872,11.0
93873,10.0
93874,10.0
93875,10.0
93876,10.0
93877,10.0
93878,11.0
93879,10.0
93880,11.0
93881,11.0
93882,11.0
93883,10.0
93884,11.0
93885,10.0
93886,10.0
93887,11.0
93888,10.0
93889,11.0
93890,10.0
93891,11.0
93892,11.0
93893,10.0
93894,11.0
93895,10.0
93896,10.0
93897,11.0
93898,11.0
93899,10.0
93900,10.0
93901,11.0
93902,11.0
93903,11.0
93904,10.0
93905,11.0
93906,11.0
93907,10.0
93908,11.0
93909,11.0
93910,10.0
93911,10.0
93912,11.0
93913,11.0
93914,11.0
93915,11.0
93916,11.0
93917,10.0
93918,10.0
93919,11.0
93920,11.0
93921,11.0
93922,11.0
93923,11.0
93924,11.0
93925,11.0
93926,10.0
93927,11.0
93928,12.0
93929,10.0
93930,11.0
93931,11.0
93932,11.0
93933,11.0
93934,11.0
93935,11.0
93936,10.0
93937,10.0
93938,10.0
93939,11.0
93940,11.0
93941,10.0
93942,12.0
93943,10.0
93944,11.0
93945,11.0
93946,11.0
93947,11.0
93948,11.0
93949,11.0
93950,10.0
93951,10.0
93952,10.0
93953,10.0
93954,10.0
93955,11.0
93956,11.0
93957,10.0
93958,10.0
93959,11.0
93960,11.0
93961,10.0
93962,12.0
93963,11.0
93964,11.0
93965,11.0
93966,11.0
93967,11.0
93968,10.0
93969,10.0
93970,11.0
93971,11.0
93972,11.0
93973,10.0
93974,10.0
93975,10.0
93976,11.0
93977,10.0
93978,10.0
93979,12.0
93980,11.0
93981,11.0
93982,10.0
93983,10.0
93984,10.0
93985,10.0
93986,10.0
93987,10.0
93988,10.0
93989,11.0
93990,11.0
93991,10.0
93992,11.0
93993,11.0
93994,11.0
93995,10.0
93996,11.0
93997,11.0
93998,10.0
93999,10.0
94000,10.0
94001,10.0
94002,10.0
94003,10.0
94004,10.0
94005,11.0
94006,11.0
94007,11.0
94008,11.0
94009,11.0
94010,11.0
94011,11.0
94012,11.0
94013,10.0
94014,10.0
94015,10.0
94016,10.0
94017,11.0
94018,10.0
94019,10.0
94020,10.0
94021,11.0
94022,11.0
94023,11.0
94024,11.0
94025,11.0
94026,11.0
94027,11.0
94028,10.0
94029,11.0
94030,11.0
94031,10.0
94032,10.0
94033,11.0
94034,10.0
94035,11.0
94036,10.0
94037,10.0
94038,11.0
94039,10.0
94040,11.0
94041,10.0
94042,11.0
94043,11.0
94044,10.0
94045,11.0
94046,11.0
94047,10.0
94048,11.0
94049,10.0
94050,10.0
94051,11.0
94052,10.0
94053,11.0
94054,11.0
94055,10.0
94056,11.0
94057,10.0
94058,11.0
94059,11.0
94060,10.0
94061,10.0
94062,10.0
94063,10.0
94064,10.0
94065,11.0
94066,11.0
94067,10.0
94068,11.0
94069,11.0
94070,11.0
94071,11.0
94072,11.0
94073,10.0
94074,10.0
94075,11.0
94076,10.0
94077,10.0
94078,11.0
94079,11.0
94080,11.0
94081,10.0
94082,10.0
94083,11.0
94084,11.0
94085,10.0
94086,10.0
94087,10.0
94088,10.0
94089,10.0
94090,10.0
94091,11.0
94092,11.0
94093,10.0
94094,10.0
94095,11.0
94096,11.0
94097,11.0
94098,11.0
94099,10.0
94100,12.0
94101,10.0
94102,10.0
94103,11.0
94104,10.0
94105,10.0
94106,10.0
94107,10.0
94108,11.0
94109,11.0
94110,11.0
94111,10.0
94112,11.0
94113,12.0
94114,11.0
94115,10.0
94116,10.0
94117,10.0
94118,10.0
94119,10.0
94120,10.0
94121,11.0
94122,11.0
94123,10.0
94124,10.0
94125,11.0
94126,11.0
94127,11.0
94128,10.0
94129,11.0
94130,11.0
94131,10.0
94132,11.0
94133,10.0
94134,12.0
94135,11.0
94136,10.0
94137,11.0
94138,10.0
94139,11.0
94140,11.0
94141,10.0
94142,11.0
94143,11.0
94144,10.0
94145,11.0
94146,10.0
94147,10.0
94148,10.0
94149,10.0
94150,11.0
94151,11.0
94152,10.0
94153,11.0
94154,10.0
94155,10.0
94156,10.0
94157,10.0
94158,11.0
94159,11.0
94160,12.0
94161,11.0
94162,11.0
94163,10.0
94164,10.0
94165,11.0
94166,11.0
94167,11.0
94168,10.0
94169,10.0
94170,11.0
94171,11.0
94172,11.0
94173,11.0
94174,11.0
94175,11.0
94176,10.0
94177,11.0
94178,11.0
94179,10.0
94180,10.0
94181,10.0
94182,11.0
94183,10.0
94184,11.0
94185,10.0
94186,11.0
94187,10.0
94188,11.0
94189,11.0
94190,10.0
94191,10.0
94192,12.0
94193,10.0
94194,11.0
94195,11.0
94196,10.0
94197,10.0
94198,11.0
94199,11.0
94200,11.0
94201,11.0
94202,11.0
94203,10.0
94204,10.0
94205,11.0
94206,10.0
94207,11.0
94208,10.0
94209,11.0
94210,11.0
94211,10.0
94212,11.0
94213,11.0
94214,11.0
94215,10.0
94216,10.0
94217,11.0
94218,10.0
94219,11.0
94220,11.0
94221,10.0
94222,11.0
94223,11.0
94224,11.0
94225,11.0
94226,11.0
94227,10.0
94228,11.0
94229,11.0
94230,11.0
94231,10.0
94232,11.0
94233,10.0
94234,10.0
94235,11.0
94236,11.0
94237,11.0
94238,11.0
94239,10.0
94240,11.0
94241,11.0
94242,10.0
94243,11.0
94244,11.0
94245,10.0
94246,10.0
94247,11.0
94248,11.0
94249,12.0
94250,10.0
94251,10.0
94252,11.0
94253,10.0
94254,11.0
94255,11.0
94256,11.0
94257,10.0
94258,10.0
94259,10.0
94260,10.0
94261,10.0
94262,10.0
94263,11.0
94264,11.0
94265,11.0
94266,11.0
94267,10.0
94268,10.0
94269,11.0
94270,11.0
94271,10.0
94272,11.0
94273,10.0
94274,11.0
94275,10.0
94276,11.0
94277,11.0
94278,11.0
94279,11.0
94280,11.0
94281,11.0
94282,11.0
94283,11.0
94284,11.0
94285,10.0
94286,11.0
94287,10.0
94288,10.0
94289,10.0
94290,11.0
94291,11.0
94292,11.0
94293,10.0
94294,11.0
94295,10.0
94296,11.0
94297,11.0
94298,10.0
94299,11.0
94300,11.0
94301,10.0
94302,11.0
94303,11.0
94304,11.0
94305,11.0
94306,11.0
94307,11.0
94308,11.0
94309,11.0
94310,12.0
94311,10.0
94312,11.0
94313,11.0
94314,10.0
94315,11.0
94316,11.0
94317,10.0
94318,10.0
94319,11.0
94320,11.0
94321,12.0
94322,11.0
94323,11.0
94324,10.0
94325,11.0
94326,11.0
94327,11.0
94328,10.0
94329,10.0
94330,10.0
94331,10.0
94332,10.0
94333,10.0
94334,11.0
94335,10.0
94336,11.0
94337,10.0
94338,11.0
94339,10.0
94340,10.0
94341,10.0
94342,10.0
94343,11.0
94344,11.0
94345,11.0
94346,12.0
94347,10.0
94348,10.0
94349,10.0
94350,11.0
94351,11.0
94352,10.0
94353,10.0
94354,10.0
94355,11.0
94356,11.0
94357,11.0
94358,11.0
94359,10.0
94360,10.0
94361,11.0
94362,10.0
94363,11.0
94364,11.0
94365,11.0
94366,10.0
94367,11.0
94368,11.0
94369,10.0
94370,10.0
94371,11.0
94372,10.0
94373,11.0
94374,10.0
94375,11.0
94376,10.0
94377,10.0
94378,10.0
94379,10.0
94380,11.0
94381,10.0
94382,12.0
94383,11.0
94384,10.0
94385,11.0
94386,10.0
94387,10.0
94388,11.0
94389,11.0
94390,12.0
94391,10.0
94392,11.0
94393,11.0
94394,11.0
94395,10.0
94396,10.0
94397,10.0
94398,10.0
94399,11.0
94400,10.0
94401,11.0
94402,11.0
94403,10.0
94404,10.0
94405,10.0
94406,10.0
94407,10.0
94408,12.0
94409,11.0
94410,11.0
94411,10.0
94412,11.0
94413,10.0
94414,10.0
94415,11.0
94416,11.0
94417,10.0
94418,12.0
94419,11.0
94420,12.0
94421,11.0
94422,10.0
94423,10.0
94424,11.0
94425,11.0
94426,11.0
94427,11.0
94428,11.0
94429,11.0
94430,11.0
94431,10.0
94432,11.0
94433,11.0
94434,11.0
94435,11.0
94436,11.0
94437,11.0
94438,11.0
94439,11.0
94440,10.0
94441,10.0
94442,11.0
94443,10.0
94444,10.0
94445,10.0
94446,11.0
94447,11.0
94448,10.0
94449,11.0
94450,11.0
94451,11.0
94452,10.0
94453,10.0
94454,11.0
94455,11.0
94456,10.0
94457,10.0
94458,11.0
94459,10.0
94460,10.0
94461,11.0
94462,11.0
94463,11.0
94464,11.0
94465,11.0
94466,11.0
94467,10.0
94468,11.0
94469,10.0
94470,11.0
94471,11.0
94472,11.0
94473,11.0
94474,11.0
94475,11.0
94476,11.0
94477,10.0
94478,11.0
94479,11.0
94480,10.0
94481,11.0
94482,10.0
94483,11.0
94484,11.0
94485,11.0
94486,11.0
94487,10.0
94488,11.0
94489,10.0
94490,10.0
94491,10.0
94492,11.0
94493,11.0
94494,10.0
94495,11.0
94496,11.0
94497,11.0
94498,10.0
94499,11.0
94500,10.0
94501,11.0
94502,10.0
94503,10.0
94504,10.0
94505,10.0
94506,10.0
94507,10.0
94508,11.0
94509,11.0
94510,11.0
94511,12.0
94512,11.0
94513,11.0
94514,10.0
94515,10.0
94516,11.0
94517,11.0
94518,11.0
94519,11.0
94520,10.0
94521,11.0
94522,11.0
94523,11.0
94524,10.0
94525,10.0
94526,10.0
94527,11.0
94528,10.0
94529,11.0
94530,12.0
94531,11.0
94532,11.0
94533,11.0
94534,10.0
94535,10.0
94536,11.0
94537,10.0
94538,10.0
94539,12.0
94540,11.0
94541,10.0
94542,11.0
94543,11.0
94544,11.0
94545,11.0
94546,10.0
94547,11.0
94548,10.0
94549,11.0
94550,11.0
94551,11.0
94552,12.0
94553,11.0
94554,10.0
94555,11.0
94556,11.0
94557,11.0
94558,11.0
94559,11.0
94560,11.0
94561,11.0
94562,10.0
94563,10.0
94564,10.0
94565,10.0
94566,11.0
94567,10.0
94568,10.0
94569,11.0
94570,11.0
94571,11.0
94572,10.0
94573,11.0
94574,11.0
94575,12.0
94576,10.0
94577,10.0
94578,10.0
94579,11.0
94580,10.0
94581,11.0
94582,11.0
94583,11.0
94584,11.0
94585,12.0
94586,12.0
94587,10.0
94588,11.0
94589,11.0
94590,11.0
94591,10.0
94592,10.0
94593,11.0
94594,11.0
94595,12.0
94596,10.0
94597,11.0
94598,10.0
94599,11.0
94600,11.0
94601,11.0
94602,11.0
94603,11.0
94604,11.0
94605,10.0
94606,10.0
94607,11.0
94608,11.0
94609,11.0
94610,11.0
94611,11.0
